dialogId,Alice,Bob
107,-1191737058,0.999842470221,0.999785843102
108,-1644109725,0.997568991967,0.999841629251
109,-1623503658,0.999432329903,0.999526970059
110,982043400,0.999856476235,0.999906960373
111,-1018462325,0.999866834245,0.999834662347
112,-1072333578,0.999958070708,0.999948096956
113,-507105588,0.999593231129,0.999685327173
114,473886256,0.999911534163,0.999834027578
115,-933900288,0.999513732997,0.999357720895
116,-1903757035,0.999316846486,0.5
117,-405708542,0.999741640553,0.999553640111
118,-1667144703,0.5,0.999951769707
119,982059369,0.5,0.999593224406
120,-1778225845,0.999772607378,0.99981877199
121,1029755044,0.999741215724,0.999910826817
122,-300504931,0.999742987944,0.999811983333
123,27258588,0.999931235434,0.999885456244
124,-1142067762,0.999780339844,0.5
125,-2071002770,0.999901138013,0.999910477527
126,789817160,0.999804263964,0.5
127,-1259741009,0.5,0.999928847566
128,-1170545435,0.999716423248,0.999863779522
129,-1394754271,0.999711927696,0.5
130,-562077615,0.999962961025,0.999967099811
131,-1093843755,0.999927657955,0.999881230106
132,-383144652,0.99982468407,0.99948942312
133,-379204707,0.5,0.999823337581
134,432068045,0.999767903719,0.999855567978
135,-263559419,0.999634040461,0.999777549237
136,1263730365,0.5,0.999481019506
137,-2043946462,0.999536425981,0.99970544898
138,-1311548581,0.5,0.999863846941
139,647418052,0.999908380538,0.999779678896
140,-2134224436,0.999692172307,0.996565466281
141,1929778068,0.999857386298,0.999786274595
142,-1181220575,0.998560979846,0.999699283857
143,-1102463177,0.999341470015,0.999663294555
144,210391841,0.5,0.99969937178
145,1839686954,0.999887718935,0.999807280008
146,-1368381618,0.999727233982,0.999731241143
147,902382551,0.999303469434,0.999901500785
148,-1604180745,0.999901489915,0.5
149,-1840386031,0.998793616425,0.999756496138
150,560220225,0.999554984272,0.996556043625
151,513426956,0.999917421301,0.999908566781
152,-1118898695,0.999685337505,0.998948026798
153,1857492143,0.999923185307,0.999797274082
154,-982750645,0.999906479228,0.999836825853
155,-538931368,0.999839105847,0.5
156,537671741,0.999639185145,0.999670355697
157,1943349439,0.999751950265,0.999897583097
158,-569807692,0.999870198953,0.999872089989
159,-510735661,0.999931319951,0.999660570989
160,1631912565,0.999376081454,0.999578693591
161,-779142733,0.999977443309,0.999739984807
162,-901729089,0.999908176709,0.999910978193
163,1183007269,0.999681215413,0.99992571336
164,-921957498,0.999822284415,0.999667577475
165,-1814559455,0.999799747471,0.999902311167
166,1962612267,0.989487662911,0.997782235965
167,-891832736,0.999958841272,0.999912060804
168,538797471,0.998750139959,0.999937617671
169,2009548887,0.999569436215,0.999128556054
170,-1004522671,0.999611706007,0.99985614809
171,-938190877,0.999866440907,0.998939585406
172,-1972944880,0.998657868826,0.999806894004
173,-1333146812,0.999639666785,0.999773594944
174,-1771249287,0.5,0.999913578678
175,1503628982,0.5,0.5
176,-744754951,0.999934856118,0.999874501242
177,2012662278,0.999982276702,0.5
178,-1581019396,0.5,0.5
179,717786230,0.998725921847,0.997145065805
180,1392288785,0.999500071048,0.999637580622
181,502894566,0.999720898602,0.999727470771
182,652797549,0.998969318578,0.999389437784
183,-1392148199,0.5,0.999871810083
184,-672079626,0.999718113162,0.999541694211
185,-1147603834,0.999929544931,0.999915127715
186,1111790167,0.998768535792,0.999704500311
187,1583729841,0.999709907483,0.999585753161
188,-1532787742,0.999800579928,0.999556306517
189,654621147,0.999814492345,0.999778512487
190,1162081610,0.999935133899,0.999928717523
191,-1802077254,0.999706168135,0.999810331763
192,-1844780334,0.999826639003,0.999910747742
193,407487443,0.999837174561,0.999825763589
194,350369891,0.999495006457,0.999015714042
195,-138413681,0.999053160485,0.999942893606
196,1579042108,0.5,0.999879520627
197,-178632026,0.999882155375,0.99980894434
198,491331970,0.999919948204,0.999826646119
199,-2124111567,0.999970114548,0.998249925207
200,1829869016,0.999939416273,0.999786953442
201,-1011031048,0.999900408067,0.5
202,-1169384829,0.999701592984,0.999845098995
203,-761013163,0.997263862053,0.999912516141
204,-1292200641,0.999889351195,0.999808358349
205,-2089048656,0.999885590674,0.999808322784
206,-455329712,0.999914641463,0.999870851592
207,1079009881,0.99985932796,0.999809560424
208,-1393200841,0.999685278977,0.999381606292
209,1522578931,0.998864322784,0.999736492726
210,1471709057,0.999946230102,0.999782157625
211,-1294352334,0.999839221011,0.999743345106
212,-415906073,0.999945161162,0.999746160116
213,1186948726,0.999576358125,0.9999277889
214,65140302,0.999872868939,0.999762582083
215,2076690947,0.999924862153,0.999835681534
216,1990271986,0.99981003697,0.99988050168
217,621364784,0.999657126609,0.999522964848
218,-2064365183,0.999924525779,0.999905182514
219,-221688194,0.999729577306,0.999600644718
220,-874486688,0.999681230373,0.999552974012
221,1080593114,0.999433206976,0.999295619025
222,-761602498,0.5,0.5
223,576211830,0.999857778152,0.999850342996
224,242264932,0.9999316549,0.999859056887
225,-215879998,0.999962549442,0.999759826111
226,-565714692,0.999900828851,0.999911980041
227,-1055312856,0.995884256437,0.998983539059
228,-738098728,0.998789747013,0.999972396514
229,-1418809326,0.999698241561,0.999825461098
230,-1752109381,0.5,0.5
231,2124067139,0.999568579777,0.999765814646
232,-1579336303,0.5,0.5
233,-832044393,0.991723961197,0.999767155372
234,1361570641,0.5,0.5
235,344146721,0.999859739124,0.5
236,1591648387,0.999781441002,0.999800287798
237,914557928,0.999866315542,0.999846727093
238,-575240867,0.956527300179,0.949175179005
239,362246343,0.99923111609,0.99942760932
240,1263050593,0.999815714255,0.5
241,-359807884,0.999862019948,0.5
242,-626759652,0.999150526593,0.5
243,-1364237885,0.998661061632,0.5
244,1595040664,0.5,0.99992864974
245,1484176929,0.99956403274,0.5
246,-1310131821,0.5,0.5
247,640696003,0.999873743771,0.999860967975
248,-616301962,0.999537534837,0.999233025883
249,-1253776412,0.5,0.999491815805
250,-349143982,0.5,0.999849528453
251,-2044284183,0.999752715696,0.999844664271
252,-307040935,0.5,0.999951673719
253,463391826,0.999858220966,0.999608823564
254,-851956767,0.99976826254,0.5
255,-1366928574,0.5,0.999731859687
256,-91348718,0.998899287079,0.999857957315
257,276569769,0.999635733577,0.999561552686
258,-244489459,0.998317520949,0.997769816779
259,-1057832047,0.999756000878,0.5
260,-372178944,0.999963317896,0.999947362288
261,-1254951162,0.999461402418,0.999252270383
262,1641172570,0.5,0.5
263,-869953849,0.5,0.999822370752
264,197627152,0.9995932405,0.999225864362
265,508867215,0.999755505531,0.999555062968
266,214621687,0.999383946473,0.5
267,-1517410498,0.999916891938,0.998182940995
268,-1754513747,0.999890364663,0.999690989993
269,1251065704,0.5,0.999909933336
270,934812464,0.999339400907,0.999296943541
271,94212896,0.999469714996,0.5
272,-459655603,0.5,0.999649339326
273,-1959800315,0.99972408294,0.998274152633
274,-422667315,0.999793284631,0.99978559259
275,-1953736816,0.999757144251,0.999666898628
276,1583507663,0.999482029583,0.999682577065
277,1962124235,0.99960012926,0.999837080177
278,94931336,0.999797224664,0.999689556513
279,-1566693519,0.999882022479,0.993663747329
280,1319843440,0.5,0.5
281,-1575811079,0.999496514967,0.5
282,-1338673175,0.99987491018,0.999835987473
283,328166142,0.5,0.5
284,1019583570,0.9990588972,0.999841846613
285,276880685,0.999929879123,0.5
286,84090716,0.999807950386,0.999904877652
287,1378017949,0.5,0.5
288,-1324529921,0.999845626604,0.999877334674
289,-818170306,0.5,0.999078392109
290,-1091684992,0.999949283076,0.999903696837
291,2037124666,0.999782243394,0.999927385899
292,-914603514,0.999899462644,0.99992235934
293,-1960455411,0.999404641392,0.5
294,954743203,0.5,0.998438307433
295,-2048904059,0.999246684834,0.999662870541
296,-860004409,0.5,0.5
297,-1994790442,0.999434451631,0.5
298,-620635905,0.999914521424,0.999817531847
299,59194826,0.999892337597,0.999899624701
300,2069686842,0.5,0.999982555448
301,-753110781,0.999816291107,0.999786908316
302,-39044394,0.5,0.999864250887
303,791686259,0.5,0.999952193783
304,1599756192,0.5,0.999964943934
305,921498518,0.5,0.5
306,-482495667,0.999827193169,0.999876938586
307,-1993389974,0.9991245977,0.999796624747
308,-1701557718,0.999786022527,0.999792607719
309,-231422944,0.99976698641,0.5
310,-1097781193,0.999863502773,0.5
311,257157133,0.999883281031,0.5
312,-1936356691,0.999823216262,0.5
313,-1425842683,0.5,0.99994264638
314,-2011009909,0.999781707127,0.999639135669
315,-1645403440,0.5,0.5
316,-387624991,0.999374782725,0.5
317,885194969,0.999905662145,0.999103671638
318,1208118127,0.999931284488,0.999952498085
319,1529907952,0.999512557086,0.999659989087
320,1668836660,0.999957982684,0.999917286732
321,-349099512,0.999633352651,0.99965007967
322,686773350,0.5,0.999792826289
323,2014282874,0.999908515689,0.5
324,-1115356419,0.5,0.5
325,-2111513535,0.5,0.999914999345
326,742794916,0.999759211467,0.999365029391
327,1361797188,0.999546171806,0.999343391799
328,1784343934,0.999787284323,0.5
329,1216773585,0.999723907065,0.999658432091
330,1384405129,0.999957179421,0.999905928242
331,-1863875536,0.999751296971,0.999756413046
332,-304530535,0.5,0.999953802773
333,643279511,0.999815396688,0.999874373054
334,-284702868,0.996829232667,0.998021138832
335,379470520,0.999890041385,0.999864009485
336,1266503936,0.999853559144,0.5
337,-108084005,0.99993040254,0.5
338,-150911287,0.99929921265,0.999810647569
339,2028517553,0.999251500703,0.5
340,-1041159794,0.5,0.5
341,1409725794,0.999758257429,0.5
342,-1456212066,0.999639754998,0.999741811625
343,-2127753399,0.5,0.999796812932
344,1258844448,0.999804124236,0.999836659234
345,939751164,0.5,0.999292735301
346,-947357300,0.5,0.999766854889
347,1374372544,0.5,0.5
348,1061690308,0.999705809751,0.999897028705
349,2107312123,0.99984786725,0.999716776132
350,-800454813,0.999393986946,0.999764924563
351,851057554,0.5,0.999856275797
352,-259735634,0.5,0.999822235201
353,-672210567,0.999967356311,0.999915588669
354,1575786644,0.999696785497,0.999637377186
355,91759427,0.999897886206,0.5
